142000001 	 378505257153323328 	 552073362365775617 	 757010514306646656
143000001 	 383998590757605888 	 562232605872010113 	 767997181515211776
144000001 	 389532481064128448 	 568265794981103617 	 779064962128256896
145000001 	 395106942010342272 	 574990587457338497 	 790213884020684544
146000001 	 400721987437243584 	 581032249771266305 	 801443974874487168
147000001 	 406377631090698944 	 589083637847508353 	 812755262181397888
148000001 	 412073886622744640 	 595324200474221057 	 824147773245489280
149000001 	 417810767592858112 	 602197836678106753 	 835621535185716224
150000001 	 423588287469205696 	 608525262230168321 	 847176574938411392
151000001 	 429406459629863232 	 624048790828210049 	 858812919259726464
152000001 	 435265297364013824 	 629863718541765633 	 870530594728027648
153000001 	 441164813873121408 	 636323957239292033 	 882329627746242816
154000001 	 447105022272081024 	 643413350882325761 	 894210044544162048
155000001 	 453085935590346624 	 649978503389800833 	 906171871180693248
156000001 	 459107566773037696 	 658486577860034049 	 918215133546075392
157000001 	 465169928682023296 	 664998147611964033 	 930339857364046592
158000001 	 471273034096986752 	 672315279052949249 	 942546068193973504
159000001 	 477416895716468352 	 679051289684016001 	 954833791432936704
160000001 	 483601526158890368 	 690345062085873665 	 967203052317780736
161000001 	 489826937963560768 	 697145270129706113 	 979653875927121536
162000001 	 496093143591659712 	 704353997047322881 	 992186287183319424
163000001 	 502400155427206656 	 711259136099847553 	 1004800310854413312
164000001 	 508747985778010432 	 720213850887414273 	 1017495971556020864
165000001 	 515136646876601152 	 727140027260425857 	 1030273293753202304
166000001 	 521566150881145856 	 734831948447673089 	 1043132301762291712
167000001 	 528036509876347008 	 741908470813564801 	 1056073019752694016
168000001 	 534547735874324672 	 769178858790253569 	 1069095471748649344
169000001 	 541099840815483904 	 776318650535110785 	 1082199681630967808
170000001 	 547692836569365120 	 784153320027454721 	 1095385673138730240
171000001 	 554326734935481216 	 791411249987891585 	 1108653469870962432
172000001 	 561001547644138048 	 800820870348408321 	 1122003095288276096
173000001 	 567717286357242368 	 807441445137054337 	 1135434572714484736
174000001 	 574473962669094336 	 814813304901144321 	 1148947925338188672
175000001 	 581271588107167232 	 822920511750226817 	 1162543176214334464
176000001 	 588110174132873216 	 830309702103144449 	 1176220348265746432
177000001 	 594989732142316032 	 842854997889846401 	 1189979464284632064
178000001 	 601910273467031168 	 850400786612101377 	 1203820546934062336
179000001 	 608871809374713856 	 858554394645484929 	 1217743618749427712
180000001 	 615874351069933568 	 866159579704470017 	 1231748702139867136
181000001 	 622917909694838016 	 875995147497741953 	 1245835819389676032
182000001 	 630002496329844608 	 883710062339896065 	 1260004992659689216
183000001 	 637128121994320768 	 892191747381159809 	 1274256243988641536
184000001 	 644294797647252480 	 899630656528006145 	 1288589595294504960
185000001 	 651502534187903488 	 918677614143352961 	 1303005068375806976
186000001 	 658751342456461696 	 926561169393992961 	 1317502684912923392
187000001 	 666041233234676352 	 935180780894484865 	 1332082466469352704
188000001 	 673372217246485120 	 943125409226444289 	 1346744434492970240
189000001 	 680744305158630656 	 953305850369327745 	 1361488610317261312
190000001 	 688157507581267072 	 961359957136332545 	 1376315015162534144
191000001 	 695611835068557312 	 970215947694476161 	 1391223670137114624
192000001 	 703107298119261440 	 978283509743575041 	 1406214596238522880
193000001 	 710643907177314816 	 992000493917656193 	 1421287814354629632
194000001 	 718221672632397952 	 1000226383356651777 	 1436443345264795904
195000001 	 725840604820497024 	 1007691087663865217 	 1451681209640994048
196000001 	 733500714024456192 	 1016787603528512001 	 1467001428048912384
197000001 	 741202010474521472 	 1025047378122499713 	 1482404020949042944
198000001 	 748944504348875904 	 1035899036734159617 	 1497889008697751808
199000001 	 756728205774166400 	 1044295656091332481 	 1513456411548332800
200000001 	 764553124826023680 	 1053435103163679745 	 1529106249652047360
201000001 	 772419271529573120 	 1061956250385021057 	 1544838543059146240
202000001 	 780326655859939328 	 1117675806756080897 	 1560653311719878656
203000001 	 788275287742741760 	 1126203867597586817 	 1576550575485483520
204000001 	 796265177054583424 	 1135662009295476225 	 1592530354109166848
205000001 	 804296333623533696 	 1144354539834378881 	 1608592667247067392
206000001 	 812368767229601920 	 1155235576598077185 	 1624737534459203840
207000001 	 820482487605205888 	 1163987490787152769 	 1640964975210411776
208000001 	 828637504435632384 	 1173578303059765249 	 1657275008871264768
209000001 	 836833827359491456 	 1182439875999145089 	 1673667654718982912
210000001 	 845071465969164416 	 1197369457040339201 	 1690142931938328832
211000001 	 853350429811244928 	 1206123398560638337 	 1706700859622489856
212000001 	 861670728386974336 	 1215955878553238017 	 1723341456773948672
213000001 	 870032371152670080 	 1224988276862889601 	 1740064742305340160
214000001 	 878435367520148864 	 1236641797884986113 	 1756870735040297728
215000001 	 886879726857143552 	 1245731662110455681 	 1773759453714287104
216000001 	 895365458487714304 	 1254003068466875393 	 1790730916975428608
217000001 	 903892571692653568 	 1264105677096927361 	 1807785143385307136
218000001 	 912461075709885312 	 1273305600909300993 	 1824922151419770624
219000001 	 921070979734860800 	 1295853590736898433 	 1842141959469721600
220000001 	 929722292920945792 	 1305138718108474881 	 1859444585841891584
221000001 	 938415024379805312 	 1315432129037685377 	 1876830048759610624
222000001 	 947149183181780096 	 1324628120917370625 	 1894298366363560192
223000001 	 955924778356261888 	 1336830647760329601 	 1911849556712523776
224000001 	 964741818892060160 	 1346228727795937281 	 1929483637784120320
225000001 	 973600313737765120 	 1356707128525841537 	 1947200627475530240
226000001 	 982500271802107136 	 1366247880104540417 	 1965000543604214272
227000001 	 991441701954309504 	 1381986907765124481 	 1982883403908619008
228000001 	 1000424613024436992 	 1391670050980037121 	 2000849226048873984
229000001 	 1009449013803740800 	 1402291005860640385 	 2018898027607481600
230000001 	 1018514913044998400 	 1411955551798430465 	 2037029826089996800
231000001 	 1027622319462847872 	 1424587941458165633 	 2055244638925695744
232000001 	 1036771241734119680 	 1434429708259300353 	 2073542483468239360
233000001 	 1045961688498162560 	 1445056133734664321 	 2091923376996325120
234000001 	 1055193668357167360 	 1454950523396365569 	 2110387336714334720
235000001 	 1064467189876483328 	 1493854313223541121 	 2128934379752966656
236000001 	 1073782261584934272 	 1503864985973368321 	 2147564523169868544
237000001 	 1083138891975127040 	 1514861973471992449 	 2166277783950254080
238000001 	 1092537089503759232 	 1523992724500786945 	 2185074179007518464
239000001 	 1101976862591920768 	 1534082376684692353 	 2203953725183841536
240000001 	 1111458219625392640 	 1547247590201636865 	 2222916439250785280
241000001 	 1120981168954942080 	 1557358105409105025 	 2241962337909884160
242000001 	 1130545718896612864 	 1568604672239550721 	 2261091437793225728
243000001 	 1140151877732014592 	 1578672453923304833 	 2280303755464029184
244000001 	 1149799653708604288 	 1596071803998390785 	 2299599307417208576
245000001 	 1159489055039969536 	 1606415278660042369 	 2318978110079939072
246000001 	 1169220089906103040 	 1617779365867049729 	 2338440179812206080
247000001 	 1178992766453678848 	 1628207935029610369 	 2357985532907357696
248000001 	 1188807092796319744 	 1641820683586001921 	 2377614185592639488
249000001 	 1198663077014867200 	 1651881694316679297 	 2397326154029734400
250000001 	 1208560727157643264 	 1663495281712784641 	 2417121454315286528
251000001 	 1218500051240712448 	 1674027532293642625 	 2437000102481424896
252000001 	 1228481057248138240 	 1700176291096391169 	 2456962114496276480
253000001 	 1238503753132238592 	 1710860583542841985 	 2477007506264477184
254000001 	 1248568146813836032 	 1722462933669541633 	 2497136293627672064
255000001 	 1258674246182508544 	 1733230738674330497 	 2517348492365017088
256000001 	 1268822059096831744 	 1747305086960566273 	 2537644118193663488
257000001 	 1279011593384624384 	 1758107408222286977 	 2558023186769248768
258000001 	 1289242856843187200 	 1770080804761995521 	 2578485713686374400
259000001 	 1299515857239539456 	 1781069652821097857 	 2599031714479078912
260000001 	 1309830602310654464 	 1791031139257258497 	 2619661204621308928
261000001 	 1320187099763689472 	 1809610200524064385 	 2640374199527378944
262000001 	 1330585357276216320 	 1820604157803272961 	 2661170714552432640
263000001 	 1341025382496446208 	 1832855371401121665 	 2682050764992892416
264000001 	 1351507183043454464 	 1844006869989893121 	 2703014366086908928
265000001 	 1362030766507400960 	 1858309277216512129 	 2724061533014801920
266000001 	 1372596140449749760 	 1869541142654070017 	 2745192280899499520
267000001 	 1383203312403483904 	 1881982423461028225 	 2766406624806967808
268000001 	 1393852289873320448 	 1893229676369262081 	 2787704579746640896
269000001 	 1404543080335920896 	 2095636675847268993 	 2809086160671841792
270000001 	 1415275691240100608 	 2106544024805883649 	 2830551382480201216
271000001 	 1426050130007035648 	 2119179033355154305 	 2852100260014071296
272000001 	 1436866404030466048 	 2130666062966736897 	 2873732808060932096
273000001 	 1447724520676899584 	 2145549522720832641 	 2895449041353799168
274000001 	 1458624487285810688 	 2157122353390932225 	 2917248974571621376
275000001 	 1469566311169837568 	 2169938035961464193 	 2939132622339675136
276000001 	 1480549999614979328 	 2181378389552126465 	 2961099999229958656
277000001 	 1491575559880787712 	 2201130174897409665 	 2983151119761575424
278000001 	 1502642999200559360 	 2212802488088060673 	 3005285998401118720
279000001 	 1513752324781525248 	 2225806321524283265 	 3027504649563050496
280000001 	 1524903543805036288 	 2237633744726453249 	 3049807087610072576
281000001 	 1536096663426751232 	 2248419337008570497 	 3072193326853502464
282000001 	 1547331690776816896 	 2263841046160471297 	 3094663381553633792
283000001 	 1558608632960051968 	 2275847504713132417 	 3117217265920103936
284000001 	 1569927497056123904 	 2288949448895102465 	 3139854994112247808
285000001 	 1581288290119729152 	 2301021685289480833 	 3162576580239458304
286000001 	 1592691019180765696 	 2330726422916040449 	 3185382038361531392
287000001 	 1604135691244509184 	 2342622440172370817 	 3208271382489018368
288000001 	 1615622313291784192 	 2356007179348414465 	 3231244626583568384
289000001 	 1627150892279132160 	 2368137068697027713 	 3254301784558264320
290000001 	 1638721435138984192 	 2384062349249353985 	 3277442870277968384
291000001 	 1650333948779823104 	 2396353203897486721 	 3300667897559646208
292000001 	 1661988440086351104 	 2409392998501065217 	 3323976880172702208
293000001 	 1673684915919651584 	 2421767307081913985 	 3347369831839303168
294000001 	 1685423383117351424 	 2442770550802033409 	 3370846766234702848
295000001 	 1697203848493780480 	 2455153026925879169 	 3394407696987560960
296000001 	 1709026318840129792 	 2468912801304884225 	 3418052637680259584
297000001 	 1720890800924608256 	 2481224816709478529 	 3441781601849216512
298000001 	 1732797301492597504 	 2497595346116427009 	 3465594602985195008
299000001 	 1744745827266805248 	 2510234099553726849 	 3489491654533610496
300000001 	 1756736384947418624 	 2524101048320673281 	 3513472769894837248
301000001 	 1768768981212251904 	 2536816352594016897 	 3537537962424503808
302000001 	 1780843622716897536 	 2587399162708840193 	 3561687245433795072
303000001 	 1792960316094873088 	 2599011070856364929 	 3585920632189746176
304000001 	 1805119067957766912 	 2611870873559062529 	 3610238135915533824
305000001 	 1817319884895382528 	 2625943402823634049 	 3634639769790765056
306000001 	 1829562773475882496 	 2638931828345168129 	 3659125546951764992
307000001 	 1841847740245928704 	 2655729190147724673 	 3683695480491857408
308000001 	 1854174791730824192 	 2668517402913303041 	 3708349583461648384
309000001 	 1866543934434650880 	 2682857234995863169 	 3733087868869301760
310000001 	 1878955174840408576 	 2696014012939203329 	 3757910349680817152
311000001 	 1891408519410149120 	 2718089590536841089 	 3782817038820298240
312000001 	 1903903974585113344 	 2731290310816136193 	 3807807949170226688
313000001 	 1916441546785862912 	 2745899729560825985 	 3832883093571725824
314000001 	 1929021242412415232 	 2758588589819856129 	 3858042484824830464
315000001 	 1941643067844370688 	 2775851555271686529 	 3883286135688741376
316000001 	 1954307029441046784 	 2789117115579796993 	 3908614058882093568
317000001 	 1967013133541603328 	 2803895711060656769 	 3934026267083206656
318000001 	 1979761386465171200 	 2817329158100064001 	 3959522772930342400
319000001 	 1992551794510978560 	 2850257180482980737 	 3985103589021957120
320000001 	 2005384363958476032 	 2863780247703494657 	 4010768727916952064
321000001 	 2018259101067459840 	 2878745328451556481 	 4036518202134919680
322000001 	 2031176012078194176 	 2892265079874824449 	 4062352024156388352
323000001 	 2044135103211534336 	 2909973842228829569 	 4088270206423068672
324000001 	 2057136380669046016 	 2922391987541291521 	 4114272761338092032
325000001 	 2070179850633123328 	 2936182916060948097 	 4140359701266246656
326000001 	 2083265519267109632 	 2951312543747390209 	 4166531038534219264
327000001 	 2096393392715411968 	 2965060793839710081 	 4192786785430823936
328000001 	 2109563477103620096 	 2988439402893657089 	 4219126954207240192
329000001 	 2122775778538617344 	 3002402405915998337 	 4245551557077234688
330000001 	 2136030303108698624 	 3017460108381703425 	 4272060606217397248
331000001 	 2149327056883680768 	 3031466154591093121 	 4298654113767361536
332000001 	 2162666045915013888 	 3049551793126692353 	 4325332091830027776
333000001 	 2176047276235894528 	 3063685354832874113 	 4352094552471789056
334000001 	 2189470753861374720 	 3079189882586259201 	 4378941507722749440
335000001 	 2202936484788468480 	 3092755145148076929 	 4405872969576936960
336000001 	 2216444474996262144 	 3189611434489014273 	 4432888949992524288
337000001 	 2229994730446022144 	 3203914051329580161 	 4459989460892044288
338000001 	 2243587257081296640 	 3219518601464443137 	 4487174514162593280
339000001 	 2257222060828025088 	 3233862407502734721 	 4514444121656050176
340000001 	 2270899147594640128 	 3252213279429818881 	 4541798295189280256
341000001 	 2284618523272170496 	 3266686446762749569 	 4569237046544340992
342000001 	 2298380193734343680 	 3282608999267566337 	 4596760387468687360
343000001 	 2312184164837687808 	 3297010849532557185 	 4624368329675375616
344000001 	 2326030442421631488 	 3321619480705633281 	 4652060884843262976
345000001 	 2339919032308603392 	 3336198573692616833 	 4679838064617206784
346000001 	 2353849940304130560 	 3349481779856217345 	 4707699880608261120
347000001 	 2367823172196937216 	 3365587667335760257 	 4735646344393874432
348000001 	 2381838733759041536 	 3380357218908577281 	 4763677467518083072
349000001 	 2395896630745850880 	 3399372917604061825 	 4791793261491701760
350000001 	 2409996868896258048 	 3414182046300907265 	 4819993737792516096
351000001 	 2424139453932734976 	 3430200171253619585 	 4848278907865469952
352000001 	 2438324391561427968 	 3445142807708577793 	 4876648783122855936
353000001 	 2452551687472248320 	 3481848622205117569 	 4905103374944496640
354000001 	 2466821347338967040 	 3496735990851385601 	 4933642694677934080
355000001 	 2481133376819302912 	 3513216716966915457 	 4962266753638605824
356000001 	 2495487781555017728 	 3528339145736405505 	 4990975563110035456
357000001 	 2509884567171999744 	 3547232459974162049 	 5019769134343999488
358000001 	 2524323739280359936 	 3562381577865939713 	 5048647478560719872
359000001 	 2538805303474513408 	 3578954766465466241 	 5077610606949026816
360000001 	 2553329265333272576 	 3594238318097880065 	 5106658530666545152
361000001 	 2567895630419930112 	 3619989968215296129 	 5135791260839860224
362000001 	 2582504404282346496 	 3635024589266967809 	 5165008808564692992
363000001 	 2597155592453036544 	 3651884433676571009 	 5194311184906073088
364000001 	 2611849200449251840 	 3667336248631584257 	 5223698400898503680
365000001 	 2626585233773065728 	 3687233713130560129 	 5253170467546131456
366000001 	 2641363697911457280 	 3702722988792639233 	 5282727395822914560
367000001 	 2656184598336392704 	 3716791506664465281 	 5312369196672785408
368000001 	 2671047940504908288 	 3733946625376024577 	 5342095881009816576
369000001 	 2685953729859190272 	 3749535915772374145 	 5371907459718380544
370000001 	 2700901971826658304 	 3811610455833411841 	 5401803943653316608
371000001 	 2715892671820041728 	 3827357834102519169 	 5431785343640083456
372000001 	 2730925835237459968 	 3844628676831971841 	 5461851670474919936
373000001 	 2746001467462504448 	 3860119779872145025 	 5492002934925008896
374000001 	 2761119573864310784 	 3880599122829939457 	 5522239147728621568
375000001 	 2776280159797642240 	 3896517326469318529 	 5552560319595284480
376000001 	 2791483230602961920 	 3913877636153777153 	 5582966461205923840
377000001 	 2806728791606510592 	 3929837448920141953 	 5613457583213021184
378000001 	 2822016848120382464 	 3956107400721310977 	 5644033696240764928
379000001 	 2837347405442600448 	 3972195840743201153 	 5674694810885200896
380000001 	 2852720468857189376 	 3989839827785330177 	 5705440937714378752
381000001 	 2868136043634251264 	 4005865920239772289 	 5736272087268502528
382000001 	 2883594135030036480 	 4026787790013904641 	 5767188270060072960
383000001 	 2899094748287016960 	 4043047613353356161 	 5798189496574033920
384000001 	 2914637888633961472 	 4060590038206300161 	 5829275777267922944
385000001 	 2930223561286001664 	 4076883714616112257 	 5860447122572003328
386000001 	 2945851771444707840 	 4116997974898624769 	 5891703542889415680
387000001 	 2961522524298154496 	 4133427591981006209 	 5923045048596308992
388000001 	 2977235825020996096 	 4151449532650607105 	 5954471650041992192
389000001 	 2992991678774531072 	 4166385824937232001 	 5985983357549062144
390000001 	 3008790090706771968 	 4182864349875460865 	 6017580181413543936
391000001 	 3024631065952517120 	 4204347723467067265 	 6049262131905034240
392000001 	 3040514609633413632 	 4220814413330048001 	 6081029219266827264
393000001 	 3056440726858025472 	 4239086954274084993 	 6112881453716050944
394000001 	 3072409422721902592 	 4255425511701998849 	 6144818845443805184
395000001 	 3088420702307646464 	 4283678941637419393 	 6176841404615292928
396000001 	 3104474570684972544 	 4300412146144638465 	 6208949141369945088
397000001 	 3120571032910779904 	 4318768530382809729 	 6241142065821559808
398000001 	 3136710094029211136 	 4335586623569329921 	 6273420188058422272
399000001 	 3152891759071722496 	 4357542816432862081 	 6305783518143444992
400000001 	 3169116033057141248 	 4373740411854718977 	 6338232066114282496
401000001 	 3185382920991733760 	 4392360407809588353 	 6370765841983467520
402000001 	 3201692427869264896 	 4409429000736084225 	 6403384855738529792
403000001 	 3218044558671063040 	 4616819400438826369 	 6436089117342126080
404000001 	 3234439318366080000 	 4633919226216323585 	 6468878636732160000
405000001 	 3250876711910952448 	 4652408974628982401 	 6501753423821904896
406000001 	 3267356744250063360 	 4669651469578347265 	 6534713488500126720
407000001 	 3283879420315603968 	 4691948416647321473 	 6567758840631207936
408000001 	 3300444745027630080 	 4709112036365904897 	 6600889490055260160
409000001 	 3317052723294124544 	 4728110092454862977 	 6634105446588249088
410000001 	 3333703360011055104 	 4745518158517515521 	 6667406720022110208
411000001 	 3350396660062434816 	 4761274379773733249 	 6700793320124869632
412000001 	 3367132628320377856 	 4790686305568308737 	 6734265256640755712
413000001 	 3383911269645157888 	 4808042186435768961 	 6767822539290315776
414000001 	 3400732588885267968 	 4827345962320611073 	 6801465177770535936
415000001 	 3417596590877474304 	 4844883504112565121 	 6835193181754948608
416000001 	 3434503280446873600 	 4867369211407060993 	 6869006560893747200
417000001 	 3451452662406950912 	 4884990451608798337 	 6902905324813901824
418000001 	 3468444741559634944 	 4904483503160580353 	 6936889483119269888
419000001 	 3485479522695350272 	 4922080406592818561 	 6970959045390700544
420000001 	 3502557010593076736 	 4965877827321356801 	 7005114021186153472
421000001 	 3519677210020401152 	 4982897481277232769 	 7039354420040802304
422000001 	 3536840125733574656 	 5002577593398553345 	 7073680251467149312
423000001 	 3554045762477559808 	 5020453000923488129 	 7108091524955119616
424000001 	 3571294124986092544 	 5043599513364952065 	 7142588249972185088
425000001 	 3588585217981729792 	 5061560887325517953 	 7177170435963459584
426000001 	 3605919046175902208 	 5081429106599558401 	 7211838092351804416
427000001 	 3623295614268969472 	 5099194449903956353 	 7246591228537938944
428000001 	 3640714926950269952 	 5129751190683944449 	 7281429853900539904
429000001 	 3658176988898171904 	 5147967008737262209 	 7316353977796343808
